uid,cluster
39478,4
39479,6
39487,0
39489,7
39490,4
39494,6
39498,9
39499,4
39505,2
39506,2
39507,9
39508,9
39509,7
39514,9
39515,7
39518,0
39521,3
39522,5
39524,0
39525,4
39528,6
39531,7
39534,9
39535,8
39536,3
39537,0
39538,6
39539,7
39542,6
39544,7
39547,6
39551,4
39555,2
39556,0
39560,7
39561,3
39563,4
39567,9
39568,8
39569,6
39571,9
39573,3
39578,9
39582,7
39585,6
39587,6
39589,3
39594,0
39595,6
39596,0
39599,9
39600,6
39601,4
39606,9
39608,6
39609,4
39611,5
39612,5
39613,7
39614,7
39615,6
39618,7
39620,0
39624,6
39626,7
39627,4
39628,4
39633,2
39634,5
39635,0
39636,2
39637,0
39638,9
39640,7
39642,7
39643,6
39645,4
39646,9
39647,0
39648,7
39649,7
39650,3
39651,4
39659,0
39660,0
39662,7
39664,7
39673,9
39674,3
39678,4
39679,7
39682,9
39683,3
39686,0
39687,5
39688,4
39690,6
39691,7
39693,5
39694,7
39699,6
39700,9
39701,3
39705,3
39706,4
39707,7
39710,3
39718,8
39719,4
39721,4
39723,2
39724,5
39726,5
39727,0
39732,9
39736,9
39743,6
39744,4
39747,9
39748,7
39751,3
39753,9
39758,3
39760,7
39761,4
39762,4
39769,9
39770,9
39771,4
39772,3
39773,0
39775,7
39776,0
39779,9
39781,3
39786,4
39791,3
39800,4
39804,7
39805,4
39807,5
39809,5
39816,0
39818,4
39819,0
39820,5
39821,9
39822,7
39823,6
39826,9
39828,4
39829,0
39832,7
39833,4
39834,7
39835,2
39841,4
39842,9
39847,7
39848,7
39853,4
39857,9
39859,4
39861,7
39862,7
39868,3
39869,4
39874,7
39875,5
39878,9
39879,0
39880,6
39881,6
39883,2
39885,7
39886,7
39887,3
39889,4
39891,7
39892,7
39896,2
39900,9
39901,5
39909,7
39914,9
39915,4
39916,6
39918,9
39919,0
39920,3
39923,7
39927,0
39929,7
39931,7
39933,7
39934,3
39935,6
39937,2
39938,6
39939,4
39944,3
39946,6
39947,7
39950,4
39951,7
39952,6
39953,5
39957,4
39958,3
39964,0
39970,4
39971,9
39972,5
39973,7
39976,7
39977,7
39979,9
39981,0
39982,4
39983,9
39987,6
39988,3
39993,9
39996,7
39997,6
40000,5
40004,7
40007,6
40010,6
40012,4
40014,0
40016,5
40017,4
40019,6
40021,7
40025,7
40026,3
40031,7
40035,2
40037,9
40039,3
40040,0
40042,9
40044,5
40045,6
40046,8
40047,4
40050,4
40051,2
40053,0
40055,4
40057,4
40059,2
40062,6
40064,9
40065,3
40067,4
40069,0
40071,9
40073,0
40074,6
40076,7
40081,7
40082,9
40088,9
40092,4
40094,3
40095,6
40096,9
40097,9
40098,4
40102,5
40107,6
40113,3
40118,9
40119,0
40122,4
40123,7
40124,6
40125,0
40127,2
40130,4
40137,0
40139,0
40141,0
40142,4
40144,6
40147,5
40149,6
40150,4
40151,9
40153,6
40154,3
40155,7
40156,3
40157,4
40159,7
40160,7
40162,7
40165,7
40167,7
40168,4
40170,7
40174,4
40176,2
40179,3
40180,3
40181,7
40184,0
40186,0
40187,7
40188,3
40191,0
40195,2
40196,4
40201,3
40204,4
40205,9
40213,7
40216,4
40217,4
40218,3
40223,7
40227,7
40228,6
40231,2
40233,6
40234,5
40236,6
40240,6
40242,6
40250,6
40256,6
40258,9
40260,8
40263,5
40265,2
40272,9
40274,3
40277,0
40282,8
40292,5
40293,6
40295,4
40299,5
40300,9
40302,7
40304,9
40305,0
40307,0
40308,0
40309,3
40310,5
40313,7
40315,7
40316,7
40317,9
40318,9
40320,7
40321,0
40324,4
40327,0
40334,8
40336,0
40338,0
40344,6
40345,7
40347,5
40349,7
40351,6
40357,6
40362,4
40363,5
40369,7
40371,2
40376,7
40378,5
40379,2
40380,7
40381,0
40385,4
40387,9
40388,9
40389,7
40390,2
40391,0
40393,4
40400,7
40402,4
40404,5
40405,9
40407,9
40409,7
40411,6
40413,7
40414,7
40417,3
40418,6
40419,3
40420,9
40422,5
40424,3
40426,4
40427,0
40430,0
40433,9
40438,2
40440,4
40446,0
40449,4
40450,7
40452,5
40454,5
40455,9
40456,9
40457,0
40458,4
40463,4
40464,4
40468,4
40469,4
40470,6
40474,2
40476,0
40479,6
40483,5
40485,0
40488,3
40491,8
40499,5
40500,9
40502,4
40503,4
40506,0
40510,7
40511,4
40512,0
40514,3
40515,7
40516,0
40520,5
40522,7
40525,7
40526,2
40527,2
40528,2
40529,5
40533,5
40536,2
40537,7
40538,9
40542,2
40546,9
40547,6
40551,6
40553,3
40554,4
40557,9
40559,9
40560,7
40563,9
40566,9
40572,7
40576,8
40577,9
40578,9
40582,3
40586,4
40590,5
40594,5
40597,0
40598,6
40600,9
40602,9
40605,4
40606,0
40610,9
40616,2
40618,2
40621,7
40622,7
40623,4
40625,4
40626,6
40629,7
40630,6
40631,2
40634,7
40635,7
40636,7
40637,7
40640,7
40644,3
40645,3
40648,6
40649,3
40650,3
40656,3
40658,6
40660,4
40661,3
40662,9
40663,3
40665,0
40669,7
40670,3
40672,9
40673,0
40674,7
40675,0
40680,8
40681,0
40683,0
40684,4
40686,4
40687,0
40690,9
40693,6
40696,7
40701,4
40703,9
40704,3
40705,7
40708,0
40710,4
40713,4
40714,9
40717,3
40718,2
40719,3
40721,4
40722,4
40724,0
40725,4
40726,0
40727,3
40728,0
40729,6
40730,3
40731,4
40732,5
40738,5
40742,4
40745,6
40749,2
40751,5
40756,9
40757,3
40758,6
40764,3
40768,4
40769,3
40770,7
40774,7
40777,9
40781,3
40784,9
40787,7
40789,6
40790,5
40797,0
40798,6
40799,6
40800,5
40801,0
40803,2
40810,7
40811,7
40812,3
40813,7
40814,3
40817,6
40819,0
40820,5
40821,4
40822,7
40823,2
40826,0
40827,7
40828,7
40829,4
40830,2
40831,5
40833,6
40834,4
40835,7
40839,7
40843,3
40848,4
40849,4
40850,0
40851,4
40852,5
40853,4
40855,3
40859,6
40861,9
40862,3
40863,9
40864,4
40867,5
40872,3
40874,9
40876,9
40877,4
40878,4
40882,0
40883,0
40884,4
40890,4
40891,7
40895,5
40896,0
40902,4
40903,4
40909,6
40910,5
40912,4
40913,7
40914,4
40918,7
40922,0
40923,2
40925,2
40939,7
40940,9
40942,0
40947,9
40948,3
40952,5
40953,5
40957,7
40958,4
40959,2
40960,3
40962,9
40963,2
40965,4
40967,3
40969,6
40970,6
40972,0
40983,0
40986,0
40991,9
40994,5
40998,5
41003,4
41006,9
41009,6
41011,3
41015,7
41018,5
41020,6
41021,7
41022,7
41025,4
41026,0
41029,6
41030,9
41032,0
41039,0
41042,9
41043,7
41045,9
41047,4
41053,9
41054,5
41056,7
41057,5
41059,2
41067,6
41068,4
41071,5
41072,3
41078,4
41079,2
41082,6
41083,3
41089,6
41091,3
41095,5
41098,9
41111,9
41112,3
41114,9
41120,2
41121,6
41123,0
41124,7
41125,0
41128,2
41130,3
41133,5
41134,6
41136,9
41137,4
41138,4
41140,9
41141,7
41142,7
41144,9
41148,7
41151,5
41156,9
41160,6
41161,4
41162,0
41164,4
41165,9
41166,6
41167,4
41168,9
41173,6
41176,9
41179,7
41181,4
41183,6
41184,9
41185,7
41187,3
41189,7
41191,0
41192,5
41197,2
41198,0
41199,5
41200,0
41201,9
41202,3
41203,9
41204,5
41205,0
41206,4
41208,4
41209,0
41211,9
41214,0
41215,4
41219,6
41220,6
41221,7
41223,4
41224,7
41228,6
41231,0
41234,7
41239,5
41240,9
41243,9
41248,9
41249,4
41251,7
41255,9
41264,5
41265,5
41266,5
41267,4
41270,6
41271,6
41273,3
41274,9
41278,2
41282,6
41284,6
41287,0
41290,4
41294,5
41296,3
41299,2
41302,4
41304,4
41306,9
41307,9
41317,2
41318,7
41319,4
41321,3
41326,4
41327,9
41328,6
41329,6
41332,3
41333,4
41338,7
41341,0
41344,9
41345,3
41350,7
41353,7
41355,4
41360,2
41361,9
41366,0
41370,0
41371,5
41372,4
41375,3
41377,0
41378,6
41380,4
41381,9
41382,9
41383,6
41384,5
41388,7
41392,0
41393,7
41396,7
41397,9
41398,0
41399,9
41400,5
41402,6
41405,4
41409,0
41410,3
41412,7
41413,0
41414,3
41418,0
41420,3
41424,3
41425,7
41427,3
41429,0
41431,0
41434,5
41436,4
41439,6
41441,5
41442,2
41445,3
41446,8
41447,7
41451,3
41452,9
41456,5
41462,0
41463,6
41464,0
41465,3
41466,4
41467,6
41470,4
41471,8
41473,5
41474,7
41476,7
41479,0
41482,3
41483,4
41486,2
41487,0
41490,3
41491,9
41492,6
41494,2
41495,0
41496,0
41499,6
41502,7
41503,9
41504,9
41505,0
41507,6
41511,0
41515,7
41517,7
41520,5
41523,7
41524,5
41525,4
41526,7
41527,5
41529,5
41534,0
41537,6
41538,6
41539,9
41540,3
41542,0
41546,0
41547,9
41549,9
41550,0
41553,4
41557,6
41563,4
41569,4
41570,7
41576,5
41577,4
41580,7
41581,9
41587,3
41588,5
41590,6
41591,3
41595,9
41596,9
41597,6
41599,3
41605,7
41606,0
41609,4
41610,4
41612,4
41615,7
41617,5
41618,7
41621,6
41622,9
41627,3
41633,7
41637,4
41638,0
41639,6
41640,4
41641,7
41642,9
41646,9
41659,6
41662,0
41665,9
41669,7
41670,7
41681,0
41684,5
41685,2
41687,3
41690,9
41691,6
41692,8
41693,9
41694,9
41697,4
41698,9
41699,9
41700,2
41703,4
41713,5
41714,3
41717,6
41718,0
41719,0
41720,2
41725,7
41727,4
41729,6
41730,4
41731,6
41732,0
41733,6
41735,9
41737,2
41738,7
41743,5
41744,2
41751,2
41754,7
41756,0
41758,3
41759,6
41761,6
41762,3
41763,6
41765,6
41766,4
41776,7
41779,7
41780,4
41783,0
41784,6
41787,7
41788,2
41789,0
41791,8
41792,6
41796,5
41797,9
41798,7
41800,9
41804,7
41806,5
41807,0
41808,7
41809,6
41810,2
41813,4
41816,2
41820,9
41827,9
41830,7
41836,2
41837,2
41838,0
41839,2
41840,7
41841,0
41844,0
41846,9
41847,7
41850,9
41851,0
41857,6
41859,3
41861,4
41865,6
41866,7
41867,0
41868,3
41870,4
41871,6
41878,3
41880,6
41882,3
41883,4
41884,3
41885,4
41887,5
41888,7
41889,7
41892,9
41893,5
41894,6
41904,9
41906,9
41907,4
41909,0
41916,5
41918,2
41919,5
41920,4
41922,6
41925,7
41927,7
41931,5
41933,4
41934,9
41936,6
41938,3
41939,7
41944,5
41945,5
41947,7
41948,5
41951,9
41956,3
41959,5
41961,9
41963,4
41964,3
41965,0
41967,7
41968,6
41975,8
41978,7
41981,9
41982,9
41992,0
41993,0
41997,9
41998,3
42000,3
42002,8
42005,9
42011,6
42012,5
42013,4
42015,9
42017,0
42018,7
42019,0
42020,5
42025,6
42027,4
42030,6
42032,7
42038,4
42040,2
42041,0
42042,0
42043,9
42045,9
42047,9
42048,7
42051,7
42053,9
42055,5
42056,4
42058,5
42060,9
42062,4
42063,0
42064,6
42067,5
42072,5
42073,9
42075,5
42077,2
42082,2
42086,4
42087,3
42090,4
42092,0
42094,2
42095,4
42096,5
42102,9
42105,4
42106,5
42108,6
42109,6
42110,3
42111,7
42112,6
42114,4
42118,4
42120,3
42123,7
42124,5
42127,9
42128,7
42129,4
42131,5
42133,4
42134,9
42138,9
42139,4
42140,5
42141,9
42142,3
42144,6
42147,5
42148,6
42149,7
42153,7
42156,6
42157,7
42159,4
42163,8
42166,6
42169,5
42170,6
42176,4
42178,7
42180,7
42181,2
42182,5
42183,7
42184,4
42186,6
42188,7
42189,2
42190,0
42197,9
42200,7
42204,4
42216,4
42218,7
42220,4
42221,7
42226,4
42231,4
42233,5
42237,7
42240,5
42242,0
42243,5
42247,4
42248,0
42253,9
42255,7
42257,3
42258,5
42260,9
42268,4
42269,4
42271,4
42273,9
42276,0
42277,0
42278,7
42280,4
42283,9
42288,7
42289,3
42290,4
42292,4
42295,6
42296,9
42300,5
42301,7
42303,0
42304,9
42306,9
42310,2
42311,0
42318,4
42319,4
42320,0
42321,3
42325,6
42329,5
42336,3
42339,7
42340,0
42342,9
42344,4
42345,6
42346,4
42348,7
42354,7
42360,4
42362,4
42364,6
42365,5
42366,7
42367,3
42370,0
42372,7
42373,4
42375,3
42377,4
42378,4
42382,6
42384,9
42385,3
42386,9
42387,0
42388,7
42392,0
42394,5
42395,3
42396,0
42404,9
42405,2
42409,6
42410,7
42411,4
42412,0
42416,4
42417,7
42418,0
42420,6
42422,6
42424,7
42426,2
42428,4
42429,7
42431,7
42432,6
42433,7
42434,2
42435,4
42436,0
42438,4
42439,8
42444,7
42445,7
42446,7
42452,5
42455,9
42459,7
42460,0
42462,5
42464,3
42465,0
42468,4
42478,4
42480,4
42484,4
42485,0
42487,4
42489,7
42490,4
42491,8
42494,4
42495,5
42496,7
42497,5
42498,4
42501,4
42504,9
42507,2
42508,6
42509,2
42510,0
42511,7
42512,9
42516,9
42517,5
42520,3
42526,0
42528,0
42529,3
42533,4
42534,3
42536,6
42537,4
42539,5
42540,7
42541,5
42542,5
42546,7
42549,5
42553,7
42555,6
42560,4
42561,7
42562,7
42564,9
42565,6
42569,3
42572,9
42575,7
42578,0
42579,7
42581,2
42584,5
42585,5
42587,3
42589,7
42590,0
42594,4
42595,7
42603,3
42604,3
42607,3
42608,6
42610,4
42612,0
42613,0
42618,7
42619,6
42620,5
42621,3
42622,3
42623,4
42625,0
42631,4
42633,6
42638,2
42644,3
42645,6
42647,4
42648,9
42650,9
42652,4
42653,0
42659,0
42660,6
42663,4
42665,4
42670,7
42672,0
42673,4
42674,6
42677,5
42679,9
42680,9
42681,0
42685,3
42686,5
42689,4
42695,5
42697,4
42698,9
42703,4
42704,5
42706,9
42707,4
42708,3
42709,7
42710,3
42713,0
42715,9
42718,4
42720,7
42722,7
42724,0
42725,4
42727,4
42728,4
42729,2
42730,4
42731,7
42732,7
42738,0
42741,7
42744,5
42751,3
42753,3
42754,9
42755,4
42756,4
42757,6
42760,6
42761,0
42763,3
42765,7
42767,5
42770,9
42772,7
42773,4
42774,9
42776,4
42777,5
42781,4
42782,5
42783,6
42787,7
42796,2
42798,9
42805,4
42807,3
42808,0
42809,0
42814,0
42816,6
42819,3
42820,6
42824,9
42825,2
42829,7
42830,9
42832,5
42834,4
42838,0
42841,7
42842,6
42845,9
42846,4
42847,4
42848,0
42852,9
42858,3
42861,0
42865,3
42866,2
42870,0
42874,5
42877,0
42878,0
42880,7
42883,0
42884,6
42885,5
42889,9
42890,4
42892,6
42896,4
42900,7
42901,7
42902,0
42904,9
42906,6
42909,9
42911,7
42912,7
42927,5
42929,4
42931,0
42932,7
42935,9
42936,2
42937,0
42939,0
42941,5
42942,6
42943,4
42944,7
42946,4
42949,9
42950,7
42951,9
42960,5
42962,6
42965,0
42971,4
42974,9
42978,7
42982,5
42984,9
42985,5
42989,5
42993,4
42999,5
43003,3
43008,3
43009,7
43011,6
43015,7
43016,9
43017,2
43018,7
43019,2
43020,0
43021,6
43023,5
43024,9
43026,4
43028,9
43029,7
43030,3
43032,9
43035,7
43036,6
43041,9
43042,2
43045,4
43047,4
43048,0
43054,4
43056,7
43060,9
43068,4
43070,9
43075,9
43078,4
43079,5
43080,5
43082,3
43084,9
43086,3
43088,4
43090,4
43091,4
43097,3
43100,3
43101,7
43104,0
43106,7
43109,6
43111,4
43112,3
43113,6
43115,7
43120,0
43121,5
43129,5
43131,6
43134,3
43137,5
43140,0
43141,7
43143,4
43150,0
43151,9
43153,5
43156,6
43157,2
43162,6
43163,3
43164,9
43167,4
43168,2
43170,6
43171,4
43173,6
43175,4
43176,7
43177,7
43184,9
43185,4
43188,7
43189,2
43190,4
43192,7
43194,4
43195,7
43196,6
43197,4
43198,6
43199,9
43201,3
43206,7
43207,2
43209,4
43210,4
43212,4
43213,7
43214,7
43215,6
43219,9
43222,7
43223,0
43225,3
43229,4
43230,3
43232,6
43233,4
43234,2
43237,3
43242,0
43244,7
43245,7
43247,4
43248,0
43249,4
43250,4
43251,3
43252,4
43253,3
43254,0
43255,3
43261,4
43263,7
43265,5
43269,4
43271,2
43273,9
43274,4
43277,5
43279,4
43280,5
43283,7
43285,4
43286,8
43287,6
43291,6
43294,0
43295,7
43296,4
43297,9
43300,4
43308,5
43309,8
43311,0
43315,0
43316,8
43319,4
43322,0
43323,2
43327,7
43331,9
43333,3
43346,0
43347,0
43348,4
43350,9
43352,9
43353,0
43354,9
43356,8
43358,7
43364,4
43369,7
43372,9
43373,5
43374,0
43376,5
43382,4
43389,6
43391,0
43392,5
43393,2
43394,9
43395,6
43396,9
43398,4
43403,7
43404,2
43406,7
43407,6
43408,4
43409,3
43412,9
43413,4
43415,2
43417,0
43419,3
43421,7
43422,7
43423,2
43424,7
43425,6
43426,5
43429,6
43432,0
43437,9
43438,5
43441,3
43446,3
43448,9
43449,9
43450,4
43451,3
43454,3
43456,2
43459,2
43465,4
43466,6
43467,4
43468,7
43471,7
43475,4
43476,4
43478,0
43480,5
43483,5
43491,6
43494,4
43497,5
43498,7
43499,6
43502,2
43504,9
43505,3
43507,9
43508,2
43509,6
43511,4
43515,9
43516,2
43522,0
43523,4
43524,4
43531,4
43534,3
43535,9
43537,4
43538,3
43543,2
43544,7
43548,9
43551,5
43552,9
43554,7
43555,6
43558,7
43559,0
43560,6
43561,3
43564,6
43567,2
43568,7
43569,5
43571,5
43574,3
43579,9
43584,9
43587,7
43589,7
43590,4
43592,4
43594,3
43596,3
43597,3
43598,2
43600,7
43603,5
43604,6
43605,9
43607,2
43608,4
43610,4
43612,4
43614,0
43616,7
43619,4
43621,3
43624,0
43625,4
43626,3
43627,7
43628,4
43631,6
43634,4
43636,7
43638,4
43641,0
43643,9
43644,3
43648,9
43650,5
43652,9
43656,9
43657,6
43658,3
43659,5
43661,7
43664,7
43666,2
43670,5
43671,3
43674,6
43676,0
43681,4
43684,0
43685,5
43689,9
43692,3
43693,0
43694,4
43695,2
43698,2
43703,0
43704,0
43707,4
43710,5
43711,2
43714,7
43715,0
43716,4
43718,4
43721,5
43723,5
43729,5
43730,4
43732,3
43735,5
43736,4
43737,0
43739,6
43740,7
43751,6
43753,9
43765,5
43767,4
43768,9
43771,0
43772,7
43773,7
43774,7
43775,4
43778,7
43781,5
43786,5
43788,7
43789,3
43793,9
43794,6
43795,6
43801,6
43802,6
43803,7
43804,3
43805,3
43806,4
43807,3
43809,9
43810,0
43811,2
43812,7
43813,0
43814,4
43815,4
43816,6
43817,4
43819,4
43821,4
43824,5
43825,6
43829,0
43830,5
43833,3
43836,7
43838,0
43839,4
43842,9
43847,6
43850,5
43851,7
43852,4
43854,4
43858,0
43859,4
43860,0
43861,6
43862,7
43863,5
43865,9
43867,7
43868,6
43869,2
43873,5
43877,4
43878,7
43879,6
43880,5
43882,7
43883,7
43886,9
43887,0
43888,9
43889,5
43894,0
43898,4
43899,5
43903,4
43906,4
43908,6
43911,3
43912,5
43913,5
43915,6
43916,7
43917,0
43918,5
43925,7
43929,2
43930,4
43931,5
43932,3
43934,4
43935,9
43936,4
43938,7
43940,6
43942,6
43943,7
43944,4
43949,3
43950,7
43951,0
43954,2
43955,6
43956,9
43961,7
43962,2
43963,0
43964,4
43965,7
43966,4
43967,4
43968,3
43969,4
43970,2
43972,6
43974,2
43976,6
43977,7
43981,0
43982,0
43985,7
43986,7
43987,0
43989,0
43990,4
43994,4
43995,0
43996,3
43999,7
44002,0
44004,2
44007,0
44009,0
44011,7
44013,9
44014,9
44015,3
44021,9
44023,4
44025,3
44034,2
44035,2
44038,2
44039,6
44040,3
44041,0
44044,5
44046,4
44049,8
44050,7
44053,5
44056,7
44059,3
44060,7
44063,7
44065,0
44066,7
44071,6
44080,7
44081,4
44083,7
44085,9
44086,9
44088,0
44090,7
44093,6
44095,3
44097,9
44099,2
44101,0
44102,4
44104,7
44107,0
44109,4
44113,2
44115,7
44123,9
44124,6
44127,7
44131,4
44135,7
44137,7
44138,9
44140,3
44141,0
44144,8
44145,9
44147,3
44150,2
44154,5
44156,0
44158,0
44163,6
44164,4
44165,6
44166,0
44167,6
44168,3
44170,6
44176,4
44177,3
44179,9
44180,9
44181,0
44182,9
44183,4
44186,5
44188,9
44190,9
44191,3
44192,7
44194,7
44197,7
44199,5
44200,0
44203,2
44205,6
44211,8
44213,9
44214,5
44220,4
44222,0
44223,2
44230,0
44231,7
44236,9
44240,4
44241,0
44242,6
44243,6
44249,8
44251,4
44252,8
44254,5
44255,7
44257,7
44258,4
44259,6
44264,2
44265,4
44266,0
44267,9
44270,3
44271,6
44272,7
44273,5
44274,2
44275,0
44276,0
44277,7
44279,9
44284,9
44285,0
44286,6
44287,6
44290,3
44291,4
44292,9
44294,5
44298,4
44300,7
44301,4
44302,4
44304,5
44305,9
44306,9
44309,6
44310,0
44316,8
44317,4
44322,6
44325,6
44327,7
44329,3
44330,9
44331,0
44333,0
44334,7
44335,9
44338,3
44339,6
44340,6
44342,3
44344,3
44348,0
44350,4
44351,9
44352,6
44355,4
44357,6
44358,6
44365,6
44367,7
44368,7
44369,4
44371,0
44375,9
44376,3
44380,9
44382,0
44383,4
44384,3
44389,3
44390,7
44391,6
44394,0
44399,7
44400,2
44401,6
44402,3
44403,4
44406,5
44408,3
44410,9
44412,7
44417,4
44419,3
44420,5
44423,5
44424,3
44425,5
44427,5
44429,4
44430,7
44431,4
44437,4
44438,3
44439,9
44443,7
44444,3
44445,0
44447,4
44448,7
44451,3
44453,4
44455,9
44458,0
44460,0
44461,4
44463,6
44464,9
44466,9
44468,2
44471,2
44472,9
44473,0
44476,5
44478,3
44479,7
44481,9
44490,4
44491,7
44492,9
44499,4
44502,7
44504,2
44506,3
44508,9
44509,2
44513,6
44516,5
44517,2
44522,0
44525,0
44530,7
44532,0
44534,8
44538,7
44543,0
44545,0
44548,6
44549,4
44552,9
44554,3
44559,0
44561,6
44564,6
44570,9
44576,2
44577,0
44580,6
44582,4
44586,4
44588,8
44590,9
44595,3
44596,7
44601,0
44605,6
44613,4
44614,9
44616,7
44617,7
44619,4
44625,9
44627,2
44628,5
44632,5
44634,3
44637,6
44643,4
44645,6
44646,7
44652,2
44653,4
44655,9
44656,4
44659,4
44661,9
44663,6
44664,4
44666,9
44667,3
44668,6
44669,7
44670,9
44671,6
44672,0
44676,4
44680,0
44683,2
44685,9
44688,6
44690,7
44694,6
44696,7
44697,3
44702,9
44704,9
44705,0
44706,6
44709,9
44714,3
44717,6
44718,9
44719,0
44721,2
44724,3
44732,9
44733,9
44735,6
44737,4
44738,6
44739,7
44744,4
44745,6
44746,0
44751,6
44752,9
44756,2
44767,4
44768,7
44771,7
44774,4
44776,2
44779,4
44780,4
44781,0
44784,9
44786,4
44788,9
44789,7
44790,7
44791,2
44792,0
44793,7
44794,0
44795,6
44800,3
44803,9
44805,7
44807,2
44809,9
44813,7
44817,4
44823,5
44824,0
44827,4
44829,3
44834,7
44835,4
44845,9
44848,7
44849,3
44857,3
44858,0
44859,9
44860,4
44861,0
44862,3
44863,6
44868,0
44869,5
44870,2
44871,9
44874,4
44876,2
44877,0
44881,6
44882,0
44886,9
44891,8
44892,5
44893,3
44895,9
44896,5
44899,0
44900,4
44903,5
44906,8
44909,0
44910,4
44912,9
44913,5
44914,6
44915,8
44916,4
44917,0
44919,0
44921,4
44923,6
44927,9
44931,7
44932,5
44933,3
44937,0
44938,7
44943,2
44944,4
44947,9
44949,5
44950,6
44957,2
44962,9
44963,3
44965,4
44967,0
44970,6
44975,5
44976,9
44977,2
44978,6
44981,4
44982,9
44983,7
44989,5
44990,7
44991,0
44993,7
44995,7
44997,7
45000,4
45001,7
45002,4
45003,5
45004,9
45007,6
45009,3
45012,9
45015,3
45019,4
45020,8
45023,3
45024,5
45025,5
45026,0
45028,5
45029,9
45033,3
45034,7
45038,9
45039,2
45041,9
45042,5
45043,4
45045,3
45051,0
45052,7
45054,6
45056,9
45058,9
45062,4
45064,6
45066,2
45067,5
45073,0
45077,0
45082,4
45083,7
45087,9
45089,3
45090,3
45092,0
45093,3
45095,0
45096,2
45099,0
45100,3
45102,5
45104,2
45106,0
45112,3
45113,5
45114,0
45115,9
45117,4
45119,6
45121,9
45122,6
45123,4
45124,6
45127,3
45128,3
45130,7
45131,3
45134,4
45137,4
45140,4
45147,7
45148,5
45149,4
45152,4
45154,3
45155,7
45161,3
45164,3
45168,4
45170,6
45174,7
45177,0
45180,4
45181,6
45184,4
45185,4
45188,7
45189,7
45197,0
45199,5
45202,6
45203,6
45204,4
45206,0
45209,7
45211,6
45213,3
45217,4
45218,0
45220,0
45221,5
45223,4
45226,9
45227,0
45231,9
45232,4
45234,6
45235,2
45238,7
45240,6
45244,9
45245,6
45246,2
45248,5
45250,9
45251,7
45254,2
45257,7
45258,3
45259,0
45261,3
45266,4
45267,5
45269,8
45273,0
45274,4
45275,2
45277,9
45279,4
45283,4
45288,2
45289,4
45290,7
45291,6
45293,9
45295,4
45296,4
45300,7
45307,4
45309,4
45317,6
45320,6
45323,5
45325,2
45327,9
45328,3
45329,0
45332,7
45335,9
45336,5
45337,0
45345,0
45346,9
45347,0
45348,7
45350,7
45355,6
45358,4
45360,7
45363,3
45366,0
45369,8
45370,4
45372,9
45373,9
45376,9
45378,4
45379,6
45384,5
45387,0
45390,7
45392,9
45395,4
45403,0
45404,0
45405,3
45406,0
45407,3
45408,0
45410,0
45412,0
45414,4
45417,9
45419,5
45420,4
45424,5
45425,2
45426,5
45427,3
45429,6
45430,9
45434,6
45437,9
45438,5
45439,5
45441,0
45448,9
45452,4
45456,5
45457,5
45458,9
45459,0
45460,3
45461,9
45463,7
45466,5
45471,5
45473,2
45474,2
45476,6
45478,5
45479,4
45484,8
45485,9
45487,0
45491,4
45492,7
45494,5
45496,0
45498,7
45499,5
45505,0
45506,5
45510,6
45514,9
45520,4
45526,0
45527,7
45528,0
45530,2
45532,7
45533,3
45534,0
45538,9
45541,5
45542,5
45543,0
45544,5
45550,3
45555,4
45556,2
45558,4
45559,3
45562,5
45563,5
45566,5
45567,5
45570,7
45573,9
45574,6
45576,5
45578,9
45581,0
45586,4
45593,4
45594,5
45599,5
45601,3
45602,0
45603,5
45604,4
45605,3
45606,7
45612,6
45614,7
45615,2
45616,6
45619,9
45620,5
45621,5
45622,7
45626,7
45633,6
45635,6
45636,0
45639,0
45640,6
45642,4
45647,6
45648,7
45651,2
45652,0
45653,7
45659,7
45660,0
45661,3
45664,7
45665,0
45666,4
45667,4
45668,9
45672,9
45675,3
45676,8
45678,3
45679,3
45680,7
45681,7
45683,9
45684,6
45685,6
45686,5
45695,7
45696,7
45698,7
45700,8
45703,2
45707,9
45708,6
45711,3
45715,7
45716,6
45717,9
45718,3
45721,7
45722,4
45724,6
45727,0
45729,0
45730,5
45731,4
45734,5
45736,4
45743,9
45745,6
45746,6
45748,3
45750,4
45752,6
45755,4
45756,4
45758,4
45759,5
45760,9
45766,6
45767,0
45768,7
45769,3
45770,9
45778,7
45782,7
45786,7
45791,6
45792,4
45793,4
45795,9
45796,3
45799,6
45802,4
45803,8
45805,5
45807,7
45808,6
45818,5
45821,5
45822,4
45824,2
45826,3
45827,5
45834,7
45835,9
45836,5
45838,6
45839,5
45841,9
45845,7
45849,8
45850,6
45852,0
45855,6
45856,0
45858,9
45861,7
45869,5
45871,2
45872,6
45875,6
45876,3
45879,2
45881,6
45882,6
45884,5
45887,0
45888,6
45889,7
45899,9
45904,7
45905,7
45907,0
45908,5
45910,4
45914,6
45918,9
45922,2
45923,5
45924,0
45926,9
45928,0
45933,5
45940,0
45941,5
45943,6
45951,5
45952,0
45955,4
45956,0
45957,7
45960,0
45962,2
45964,7
45965,7
45967,7
45971,4
45973,4
45975,4
45977,0
45978,6
45979,7
45981,6
45982,5
45984,6
45986,2
45988,4
45990,5
45991,4
45994,3
45997,7
45998,7
46001,0
46004,6
46005,4
46010,5
46011,4
46012,7
